baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance
Barthea02806	12.4418184559125	2.98069648612818	1.03415706670785	2.88224737042793	0.0039484961724019	0.019978490117884	Gene
Barthea02819	155.062294898642	-2.10631792671561	0.394973212126897	-5.33281210483433	9.67033605842631e-08	2.52578632468027e-06	Gene
Barthea02821	41.1779206428914	2.13528806396117	0.547654748188027	3.89896749918813	9.66037388779547e-05	0.000959834456737736	Gene
Barthea02833	318.708704079914	2.52772894447562	0.493308221385353	5.12403571417687	2.99064297492329e-07	6.81506389260227e-06	Gene
Barthea02834	78.1198417315347	-2.00927013873689	0.466839842313583	-4.30398170126026	1.67755525509176e-05	0.000219525241445879	Gene
Barthea02851	108.464760394714	2.10104248863637	0.339811562067572	6.18296351028391	6.2909259990527e-10	2.72648556575188e-08	Gene
Barthea02862	263.589746240519	2.17187585633483	0.346256331132134	6.27245095918846	3.55408415892071e-10	1.63136448106056e-08	Gene
Barthea02870	553.838042970717	3.78940179871213	0.475412868606181	7.97075983622809	1.5770171660317e-15	1.80690854883566e-13	Gene
Barthea02874	14.1408270779099	4.45609596592833	1.19081049629131	3.74206977500326	0.000182510820355898	0.00162032329057684	Gene
Barthea02875	95.9057757862758	-2.49350485226241	0.5979016262741	-4.17042660981038	3.04029956314991e-05	0.000362077886879337	Gene
Barthea02878	197.544222843834	6.06218513168663	0.441677620985902	13.7253617653409	7.15710027756338e-43	1.07425689466134e-39	Gene
Barthea02888	41.6020941313682	3.43790021830912	0.553487496878285	6.21134214900818	5.25339464143874e-10	2.30111972090802e-08	Gene
Barthea02902	313.28732448922	-2.84289504970945	0.289591247224878	-9.81692325632287	9.52049449184047e-23	2.63005120535635e-20	Gene
Barthea02905	71.4101340872173	-2.56674855812321	0.446664303430323	-5.74648239944611	9.11191107132866e-09	3.03701142583907e-07	Gene
Barthea02910	198.55331095873	2.35824849343326	0.418958575422851	5.62883452392184	1.81431349717766e-08	5.6812741630329e-07	Gene
Barthea02943	28.7101948942728	-2.72454557410261	0.644398190491533	-4.22804659340273	2.35728982923055e-05	0.000292575533959268	Gene
Barthea02956	823.427942475249	-2.15897605421623	0.341204317780653	-6.32751680359494	2.49137848703117e-10	1.18713525812197e-08	Gene
Barthea02972	73.9840150100458	-2.22712706999039	0.50152884944815	-4.44067589021246	8.96767727275179e-06	0.00012992456239213	Gene
Barthea02973	352.658014211841	-2.07056110902091	0.507025669784635	-4.08374019780972	4.43165758582272e-05	0.000498633456851602	Gene
Barthea02982	20.1104489098301	-4.2994720200733	1.05062263129207	-4.09230859113109	4.27099752835163e-05	0.000483699063642218	Gene
Barthea02989	66.6995524074902	-2.70783227892936	0.616540233490602	-4.39197984468702	1.12323114095206e-05	0.000156636652356551	Gene
Barthea03010	135.94833401111	-6.55613308885272	2.27986635682312	-2.87566552716202	0.00403176687707272	0.0203053565960134	Gene
Barthea03011	16.2480707290728	-5.64062259332473	1.82425194177686	-3.09201950901072	0.00198799783420217	0.0115209207820192	Gene
Barthea03015	40.2396895070066	-2.15091190537336	0.5277138131863	-4.07590601501655	4.58355302723375e-05	0.000513032088648542	Gene
Barthea03041	62.33657670612	3.56933489390851	0.502306681929108	7.10588774212695	1.19551560500968e-12	8.71082074077361e-11	Gene
Barthea03042	88.6842608248804	4.04994807781675	0.468614158978785	8.64239374807302	5.50473392328557e-18	8.91628287164123e-16	Gene
Barthea03062	26.4423660687685	-5.32303700116539	1.20806999505983	-4.40623227373658	1.05184171754708e-05	0.000148428018487707	Gene
Barthea03068	365.756402996371	2.06659660561162	0.275743285178005	7.49463982151927	6.64806654301824e-14	5.88125320953965e-12	Gene
Barthea03101	56.2521731724433	-2.31096204833554	0.63347695438447	-3.64806017384015	0.000264227761862625	0.0022012787953584	Gene
Barthea03139	501.212118574053	-2.20015202262086	0.45206843123652	-4.86685614521433	1.13387499823637e-06	2.16527808717495e-05	Gene
Barthea03141	202.051978705304	2.07752275464333	0.293612408813573	7.07573212943611	1.4866178254218e-12	1.06934367509454e-10	Gene
Barthea03144	1063.73502392692	-2.19474934260523	0.512845544503607	-4.27955232550489	1.87269608459232e-05	0.000240611831961698	Gene
Barthea03153	34.3438693363448	2.76360598400878	0.909059434108057	3.0400718372395	0.00236521725859962	0.0132187374875862	Gene
Barthea03163	19.8330764877897	-2.68766073909628	0.83398766018451	-3.22266247740604	0.00127005112680741	0.00801849285215349	Gene
Barthea03164	4170.59071922123	2.42747742773822	0.478622478974906	5.07179987228617	3.94070688900156e-07	8.66013130819187e-06	Gene
Barthea03168	12.9746623007651	3.45415709721807	0.972987407710327	3.55005323794121	0.000385153254013305	0.0030304779597487	Gene
Barthea03174	282.15439381449	-2.37832508883888	0.593338301095935	-4.00837951038381	6.11368174607629e-05	0.000655459465104927	Gene
Barthea03177	97.3394526933321	-2.22623881057966	0.447294191178018	-4.9771243501207	6.45358645173242e-07	1.31910369648234e-05	Gene
Barthea03180	9.37243416855823	-3.78336561152159	1.2964871729068	-2.91816663564751	0.00352096135214353	0.018236182278085	Gene
Barthea03230	46.056004804486	-2.37389264898387	0.745254883550915	-3.18534329848735	0.00144582381851719	0.00890939428163048	Gene
Barthea03238	34.1174241900404	-5.11159409129966	0.972413977234978	-5.25660285739031	1.46740721163797e-07	3.65627488403503e-06	Gene
Barthea03241	11.1566128896515	-6.53930764070619	1.71271857728848	-3.81808647808271	0.000134490785379481	0.00125825588507223	Gene
Barthea03269	63.1528765215917	-5.26625153989076	0.79582137134339	-6.6173788861702	3.65623545024238e-11	2.06311561514992e-09	Gene
Barthea03294	14.8600974071498	-5.47208777608046	1.60787656233217	-3.40330091517932	0.000665769123245892	0.00474725539994288	Gene
Barthea03302	302.427231495666	-2.849576452057	0.548674849795651	-5.19356127425614	2.06308997182202e-07	4.94932756212967e-06	Gene
Barthea03304	23.0262642531427	-3.18049886776667	1.19169737409752	-2.66888132582762	0.00761043348442347	0.033309701532864	Gene
Barthea03321	10.234596489422	3.09689837618026	1.01529029893292	3.05025900418347	0.00228644095271053	0.0128727368916732	Gene
Barthea03332	121.655084580853	-3.50632620365509	0.948430982669407	-3.69697560257507	0.0002181833016816	0.00188318495139367	Gene
Barthea03343	368.210273391053	-2.40055178936171	0.467625721437512	-5.13348962495532	2.84418716210899e-07	6.53089769110687e-06	Gene
Barthea03350	14.1184595548808	2.89083538347121	1.0567923816752	2.73548090769612	0.00622891996360995	0.0285506959529105	Gene
Barthea03351	52.8961142188537	2.09567189142096	0.446914304314463	4.68920298855859	2.74271213108454e-06	4.65692249436674e-05	Gene
Barthea03358	1016.24460727707	-2.74731407373294	0.366644559724512	-7.49312651958398	6.72520150966824e-14	5.93782546625199e-12	Gene
Barthea03367	3238.02499589791	2.84898362867558	0.481050763894853	5.92241784548607	3.17242302607462e-09	1.18450278972731e-07	Gene
Barthea03371	74.9077738398389	2.2795212723813	0.649557726229892	3.50934363541776	0.000449214107482883	0.00344066372611783	Gene
Barthea03374	101.223114912517	-2.9848855426468	0.548420880010383	-5.44269128226899	5.24815562472838e-08	1.48966923746696e-06	Gene
Barthea03403	71.4817257507436	2.47642485383443	0.523877393369531	4.72710768812964	2.27740499210201e-06	3.96249108923344e-05	Gene
Barthea03418	20.9710657859698	2.20617971378911	0.853181376193842	2.58582732270971	0.00971455850085452	0.0403093305137282	Gene
Barthea03419	85.2843508433132	2.291511992503	0.541380300100111	4.23272141982127	2.30880421654669e-05	0.000287667805940456	Gene
Barthea03430	45.9179618764391	-2.64299414193164	0.655871193110388	-4.02974573314856	5.58372179506681e-05	0.00060658482197844	Gene
Barthea03433	4176.37899724642	10.7731837987717	0.43259406147095	24.9036793573626	6.78776760259168e-137	3.05646387377101e-132	Gene
Barthea03434	285.569329729034	5.25330698011698	0.38103230892504	13.787038151535	3.05028445055982e-43	4.73625029393993e-40	Gene
Barthea03482	85.8023169226179	-2.54163659008188	0.495406087715854	-5.13041049172505	2.89111010510308e-07	6.61503033143733e-06	Gene
Barthea03495	48.4630011096555	-2.56517900611316	0.708143864183292	-3.62239812537471	0.00029188442723445	0.00239360114258606	Gene
Barthea03516	246.250377041099	-2.05471506577208	0.462223601945556	-4.44528374821954	8.77759365747804e-06	0.000127539937012771	Gene
Barthea03525	64.8405034279043	-2.24891751755308	0.634129569625012	-3.54646372804057	0.000390438486946629	0.00306343520277396	Gene
Barthea03548	1012.22960704368	-2.49084408474963	0.335337827280692	-7.42786492340659	1.10364574409883e-13	9.3943410606855e-12	Gene
Barthea03561	20.529653033701	-2.14494828775091	0.776999758832634	-2.76055206371426	0.00577037597765928	0.0268396095339345	Gene
Barthea03631	172.967051423394	-2.04553956001541	0.430209309837909	-4.75475428643353	1.98687917870264e-06	3.53345902597951e-05	Gene
Barthea03646	24.3897902313477	-2.11247905408567	0.671957492978627	-3.14376887847706	0.00166787112227054	0.0100156091111376	Gene
Barthea03675	111.027224564461	-2.29922396080221	0.385376089926352	-5.96618218125988	2.42869106339011e-09	9.31352453071288e-08	Gene
Barthea03690	522.258339458638	-2.56992479401548	0.284470727184573	-9.03405710475099	1.65422335640732e-19	3.26701857524847e-17	Gene
Barthea03719	39.80497601706	2.2262803210924	0.546620872042272	4.07280518355368	4.64502761466754e-05	0.000518366662852205	Gene
Barthea03724	195.297190038994	-3.43703856379921	0.603208806400714	-5.6979250424205	1.21274346233772e-08	3.96001634268348e-07	Gene
Barthea03726	85.0274720928297	-2.09662725547976	0.561317876932141	-3.73518703330595	0.000187575725674356	0.0016570345024475	Gene
Barthea03764	19.4338534080201	-3.13737885363142	1.07657948084048	-2.91421015305074	0.00356589769309012	0.0184223046376956	Gene
Barthea03766	125.492560101377	5.74780640772785	0.525659167050875	10.9344738340149	7.88621232923708e-28	3.3819833806973e-25	Gene
Barthea03780	235.781209438466	-3.01384400312739	0.615289043005051	-4.89825722949312	9.66904047987015e-07	1.88153510703575e-05	Gene
Barthea03786	248.311104643857	-4.83160083103068	0.729533725787114	-6.6228615076263	3.5231107943735e-11	1.99801203979653e-09	Gene
Barthea03788	97.2841942003815	4.05042517565806	0.486052205396098	8.33331302829343	7.86109555661087e-17	1.09252244388466e-14	Gene
Barthea03795	71.3672713033825	-3.67020127024263	0.792922003828305	-4.62870402451003	3.6796122929924e-06	6.00105983126239e-05	Gene
Barthea03798	67.4183642119722	-2.9014970520775	0.71814866003328	-4.04024572286056	5.33952282999862e-05	0.000583717828385549	Gene
Barthea03835	3590.0159588754	-3.56332531452411	1.40972806789558	-2.52766855940052	0.0114822691414771	0.0459661613563436	Gene
Barthea03847	127.785094835524	-4.05713243219972	0.780649375661319	-5.19712505856136	2.02394211290447e-07	4.87098286488377e-06	Gene
Barthea03848	2589.11682444346	-2.72277055657951	0.641511416945852	-4.24430568912124	2.1927127394035e-05	0.000275567016306447	Gene
Barthea03851	116.233697300427	2.97008105419981	0.835593778831957	3.55445568102669	0.000378762341445488	0.0029863928336454	Gene
Barthea03862	450.297572279097	-4.01752170851555	0.660968092304475	-6.07823850393202	1.21509934282741e-09	4.96954662199597e-08	Gene
Barthea03866	88.7668492330215	3.62271827118973	0.459504976103175	7.88395873731801	3.17169057708304e-15	3.50904312028187e-13	Gene
Barthea03867	12.2499664251361	-5.22202687052505	1.61340548792355	-3.23664875916952	0.00120942171858841	0.00770908698368494	Gene
Barthea03875	107.96163968992	2.2251737185894	0.446098438829152	4.98807779832111	6.09830120351865e-07	1.25516357187298e-05	Gene
Barthea03879	12.5973502027979	-3.53400344404094	1.28589302056661	-2.74828728946965	0.00599074920647797	0.0276731068956192	Gene
Barthea03889	239.203176887804	2.50218322448459	0.511852417304566	4.88848570386984	1.0161457536874e-06	1.95705847488408e-05	Gene
Barthea03911	123.625186055465	2.53398913781461	0.709377587911148	3.57213024628571	0.000354089220905083	0.00282099850108545	Gene
Barthea03912	35.1970479037294	-8.19521864009771	1.55435335567362	-5.2724295992182	1.34629486813071e-07	3.40574784365494e-06	Gene
Barthea03913	384.9407133806	-2.87610955432176	0.467260559110966	-6.15525855594145	7.49551079233063e-10	3.20223297407833e-08	Gene
Barthea03946	20.4051220893914	-2.9264328187102	0.970117062518095	-3.01657700062936	0.0025564627940967	0.014065855713023	Gene
Barthea03949	11.0302946381587	3.17490563348755	1.26205008537237	2.51567324489407	0.0118805271668149	0.0471670126780555	Gene
Barthea03950	13.4616008918351	-3.67999893949266	1.36082107352453	-2.70424893550587	0.00684589813488434	0.0306621937302874	Gene
Barthea03953	137.544167517358	2.44063638178365	0.392151295693569	6.22371112523566	4.85530695571223e-10	2.14975041208226e-08	Gene
Barthea03954	70.6959568858316	2.14242862626121	0.40661662390575	5.26891548526014	1.37232125681987e-07	3.45992462896651e-06	Gene
Barthea03971	262.042753108915	-2.13057641957564	0.422587739244878	-5.0417374232929	4.61324017503996e-07	9.86370331632831e-06	Gene
Barthea03985	7.2468647999191	4.1211442841907	1.3274748883497	3.10449886499476	0.0019060165903351	0.0111375578829742	Gene
Barthea03997	56.620725211669	2.16789358004821	0.414049888852783	5.2358269822384	1.64247761950723e-07	4.04408144961968e-06	Gene
Barthea04012	30.5687817037129	-2.30958105295913	0.75977702004537	-3.03981430344025	0.00236724056439356	0.0132284034964107	Gene
Barthea04068	14.9326818968847	2.46532124546426	0.770019322647293	3.2016355602462	0.00136649761219825	0.00851654269614876	Gene
Barthea04070	221.437230234738	2.22968693722899	0.404798967426712	5.50813395449846	3.62657406452894e-08	1.06923345249746e-06	Gene
Barthea04076	78.3331405925596	2.00256068875016	0.371071855061371	5.39669247730728	6.78805858631687e-08	1.86377737855648e-06	Gene
Barthea04083	10.1616530464185	-4.91271931185382	1.64435834621692	-2.98762086935382	0.00281158094799649	0.0152162961984479	Gene
Barthea04103	373.823893600541	2.24420640919912	0.316674374606	7.08679510930216	1.37253353929038e-12	9.92035517507327e-11	Gene
Barthea04137	9.75168185694507	3.0521610546927	0.953671856622313	3.20043108486262	0.00137222180431807	0.00854394021386037	Gene
Barthea04173	497.719903094014	2.03875411425104	0.369581688238051	5.51638292462655	3.46047830109746e-08	1.02178280275487e-06	Gene
Barthea04175	14.733061176172	-3.3681909139025	1.12758087500292	-2.98709475175673	0.00281642416975069	0.0152392170078952	Gene
Barthea04176	34.1184036850912	2.15229388881656	0.623706041878934	3.45081455733972	0.000558897449010929	0.00410816082786698	Gene
Barthea04185	90.9489845885691	-2.83328648621756	0.47489964228264	-5.96607416379419	2.4302985461786e-09	9.31352453071288e-08	Gene
Barthea04186	241.837951021706	-2.4202106180193	0.378271992829942	-6.39806981191795	1.57353346226224e-10	7.88149480224765e-09	Gene
Barthea04201	339.052861932422	-2.87880115520658	0.333764827909696	-8.62523823506493	6.39593697304358e-18	1.01456161474509e-15	Gene
Barthea04210	24.5628066663411	3.63865320443603	0.735364160884736	4.94809700823368	7.49425588108002e-07	1.50920772839514e-05	Gene
Barthea04216	1109.61119350031	-3.59922827405233	0.411992737280186	-8.73614495685778	2.41200427858201e-18	4.08308799474697e-16	Gene
Barthea04240	311.210109468726	3.6841291321199	1.36033276755353	2.70825581798309	0.0067637864201192	0.0304019303964412	Gene
Barthea04241	66.4158595771588	3.62666650033706	1.09610931054545	3.30867228792387	0.000937394895837094	0.00628471460827878	Gene
Barthea04242	326.953491331888	2.9656110314531	0.434464778568358	6.82589516513935	8.73787238038422e-12	5.47991163532481e-10	Gene
Barthea04252	48.9774398478323	2.39546432326631	0.489134648507009	4.89735153822778	9.71369718178727e-07	1.88940851144147e-05	Gene
Barthea04255	25.7341102016404	2.77009104819873	0.653691424298181	4.23761264907639	2.25909080514522e-05	0.000282411437714837	Gene
Barthea04259	4.39549685283292	-5.20519765627237	2.07243111657592	-2.51163843982059	0.0120172140353517	0.0476031285421753	Gene
Barthea04319	774.165839965774	2.52465303897417	0.461905277651589	5.46573758977158	4.60985873744916e-08	1.32892016061843e-06	Gene
Barthea04325	132.202257866741	-2.09255494142719	0.412469059147039	-5.07324099837808	3.91096669479409e-07	8.60317143624245e-06	Gene
Barthea04327	15.0511894975058	-2.60566422103713	0.984233699221032	-2.64740398860492	0.00811123888637004	0.0350451905406214	Gene
Barthea04336	100.01567209627	-2.05823015401088	0.423018288833794	-4.86558195789868	1.14120507058905e-06	2.17742894591332e-05	Gene
Barthea04339	991.393088356117	-2.71590788410802	0.695045455345251	-3.90752556285538	9.32461786618499e-05	0.00092955106906452	Gene
Barthea04343	7.95789339137673	4.91437004154846	1.42784598266922	3.44180682034173	0.000577842749237026	0.00422466003497225	Gene
Barthea04360	63.1251614588434	-2.76679894011594	0.871847721775351	-3.17348875384096	0.0015061873678813	0.00919996079602916	Gene
Barthea04363	335.536919337542	2.83083779759241	0.344102931399973	8.22671805228517	1.92412649030776e-16	2.54827916859024e-14	Gene
Barthea04370	5.69285883078241	-5.57196719747651	2.11657798309305	-2.63253574495466	0.00847501045097642	0.0362585506505479	Gene
Barthea04380	12.8799410610899	-2.5994798362527	0.931710093074048	-2.79000931252777	0.00527065255338011	0.025072069916137	Gene
Barthea04405	14.6744398669027	4.78251993097411	1.03904731120036	4.60279323128137	4.1686203873906e-06	6.71445307101415e-05	Gene
